rank,client_hash_id,content_hash_id,action_score,predicted_label,model_confidence,reason_code,action_label,total_impressions,clicks_a,ctr,avg_position,position_volatility,active_gsc_days,volume_tier
102304,client_65de48885f4ef01b,content_d5f57bcb09f9343d,57.08,declining,0.4866666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,243.0,1.0,0.0041,52.45,36.7,22,med
102305,client_ff644d8251367cbb,content_5a2e2694871fd86e,57.08,growing,0.6133333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,160.0,3.0,0.0188,4.29,2.65,23,med
102306,client_62f4a7e64f5e0096,content_42d9967f147f9029,57.07,worth_review,0.6433333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,184.0,1.0,0.0054,30.29,28.07,50,med
102307,client_e547b89c05043229,content_46a5cc381e6ebd4e,57.07,worth_review,0.6833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,106.0,1.0,0.0094,39.07,21.63,42,med
102308,client_861cdcccf8049915,content_fd44cd8121fc0e6a,57.06,growing,0.5066666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,635.0,2.0,0.0031,4.39,3.95,30,high
102309,client_65de48885f4ef01b,content_e670ad7be712b85c,57.06,declining,0.4266666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,518.0,1.0,0.0019,33.84,11.37,55,med
102310,client_62f4a7e64f5e0096,content_b89ecd225bd92c95,57.06,worth_review,0.6866666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,101.0,1.0,0.0099,5.18,12.75,55,med
102311,client_73cda7b4e4f265ea,content_4e07e1cc52a3260d,57.06,growing,0.6766666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,63.0,1.0,0.0159,24.52,21.68,36,med
102312,client_08a6a72ff48e62c0,content_13c5335e41bb8daa,57.06,growing,0.7266666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,27.0,1.0,0.037,8.5,2.4,23,low
102313,client_65de48885f4ef01b,content_ba2ff191b4856756,57.05,growing,0.45666666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1244.0,1.0,0.0008,42.57,10.63,55,high
102314,client_3ffa76342f366962,content_73c90d516d38a56c,57.05,growing,0.7133333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,34.0,3.0,0.0882,6.38,2.1,22,low
102315,client_65de48885f4ef01b,content_0110b9e0f571c404,57.04,growing,0.49666666666666665,PREDICTED_GROWTH,PROTECT_AND_MONITOR,718.0,2.0,0.0028,9.36,1.33,31,high
102316,client_d211cb07b9059bab,content_ab00737014da66a6,57.04,declining,0.53,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,133.0,3.0,0.0226,8.53,1.95,38,med
102317,client_c182d11e4862a37d,content_246e3d9094199845,57.04,worth_review,0.68,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,110.0,1.0,0.0091,4.35,3.2,47,med
102318,client_cd12bcfd98942aa1,content_003b052225054de8,57.04,declining,0.6466666666666666,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,20.0,1.0,0.05,11.05,5.68,11,low
102319,client_65de48885f4ef01b,content_e08572b0e32a7a14,57.04,declining,0.6466666666666666,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,20.0,2.0,0.1,37.24,34.19,11,low
102320,client_795153d5b7850ccf,content_aab54635ff1eb083,57.03,worth_review,0.8233333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,9.0,1.0,0.1111,5.0,3.24,9,low
102321,client_861cdcccf8049915,content_8c34228b8d155158,57.02,growing,0.5466666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,377.0,1.0,0.0027,7.74,10.41,52,med
102322,client_ff644d8251367cbb,content_0071a8095f6aa5db,57.02,growing,0.58,PREDICTED_GROWTH,PROTECT_AND_MONITOR,246.0,1.0,0.0041,9.93,8.35,27,med
102323,client_08a6a72ff48e62c0,content_ab2bc49ce7482b6c,57.02,worth_review,0.6966666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,86.0,1.0,0.0116,53.67,38.71,51,med
102324,client_23a62021009f63c4,content_3e8a484447d6b23a,57.02,growing,0.7033333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,40.0,1.0,0.025,14.16,14.88,19,low
102325,client_861cdcccf8049915,content_d2c76afe84abfdac,57.01,declining,0.5133333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,167.0,1.0,0.006,16.62,14.31,27,med
102326,client_861cdcccf8049915,content_0d8ed45d8ec5fad4,57.01,declining,0.5333333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,126.0,1.0,0.0079,5.2,2.82,42,med
102327,client_08a6a72ff48e62c0,content_88f58fc7af09790b,57.01,worth_review,0.71,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,70.0,1.0,0.0143,6.54,6.16,38,med
102328,client_861cdcccf8049915,content_730b54959ca4f777,57.0,growing,0.5166666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,548.0,2.0,0.0036,7.83,7.48,57,med
102329,client_65de48885f4ef01b,content_a3c1e9e97cd8acd9,57.0,declining,0.49,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,228.0,1.0,0.0044,8.2,5.75,69,med
102330,client_62f4a7e64f5e0096,content_21ce23dd62d92e23,57.0,worth_review,0.6433333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,181.0,1.0,0.0055,4.31,5.0,60,med
102331,client_73cda7b4e4f265ea,content_aae6e3eed24c2381,57.0,worth_review,0.67,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,125.0,1.0,0.008,63.18,21.7,43,med
102332,client_ff644d8251367cbb,content_6d0d60dc1642c36f,57.0,declining,0.5733333333333334,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,70.0,1.0,0.0143,16.12,17.74,31,med
102333,client_ff644d8251367cbb,content_b239e4c893d9102b,57.0,declining,0.63,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,27.0,1.0,0.037,8.43,3.46,20,low
102334,client_861cdcccf8049915,content_af6051693041eeed,56.99,growing,0.5933333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,205.0,2.0,0.0098,6.22,8.89,12,med
102335,client_08a6a72ff48e62c0,content_078ccdded25661a0,56.99,worth_review,0.6866666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,99.0,1.0,0.0101,13.18,18.02,45,med
102336,client_08a6a72ff48e62c0,content_ee675bde9f82c65d,56.99,worth_review,0.7,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,81.0,1.0,0.0123,12.54,8.3,40,med
102337,client_3ffa76342f366962,content_a8557adb2f70461f,56.99,declining,0.706267776287216,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,6.0,1.0,0.1667,2.22,1.07,3,low
102338,client_ff644d8251367cbb,content_2ba9f4a22382eae8,56.98,growing,0.42,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2118.0,20.0,0.0094,4.56,2.17,92,high
102339,client_861cdcccf8049915,content_e3876e447a70731e,56.98,growing,0.51,PREDICTED_GROWTH,PROTECT_AND_MONITOR,596.0,1.0,0.0017,26.57,9.54,41,med
102340,client_62f4a7e64f5e0096,content_ce93197e485a065e,56.98,worth_review,0.6166666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,258.0,2.0,0.0078,3.33,2.66,14,med
102341,client_e547b89c05043229,content_7cf424a472b45554,56.98,worth_review,0.6966666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,85.0,1.0,0.0118,45.65,24.3,32,med
102342,client_08a6a72ff48e62c0,content_a4eae62626bc1740,56.98,worth_review,0.7066666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,73.0,1.0,0.0137,35.23,27.55,34,med
102343,client_08a6a72ff48e62c0,content_eba647656fa97dde,56.97,worth_review,0.6733333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,119.0,2.0,0.0168,8.78,6.98,38,med
102344,client_ff644d8251367cbb,content_dca776d39586e360,56.96,growing,0.4666666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1060.0,1.0,0.0009,17.12,15.48,36,high
102345,client_65de48885f4ef01b,content_34a7441bf837cb81,56.96,growing,0.47333333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,964.0,2.0,0.0021,6.7,1.61,92,high
102346,client_861cdcccf8049915,content_a8fab00b2c4c8355,56.96,declining,0.46,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,333.0,1.0,0.003,54.16,14.08,25,med
102347,client_3ffa76342f366962,content_7f2dadfbfe673267,56.96,worth_review,0.63,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,215.0,6.0,0.0279,6.7,2.68,34,med
102348,client_23a62021009f63c4,content_34550bef88b98b6e,56.96,worth_review,0.6833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,103.0,1.0,0.0097,7.91,6.49,37,med
102349,client_08a6a72ff48e62c0,content_bab7c74cbfa36dda,56.96,worth_review,0.72,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,59.0,1.0,0.0169,34.62,28.61,28,med
102350,client_23a62021009f63c4,content_9fc773a5ce66e29c,56.96,growing,0.68,PREDICTED_GROWTH,PROTECT_AND_MONITOR,58.0,1.0,0.0172,20.68,40.32,16,med
102351,client_861cdcccf8049915,content_ceee660f2d828212,56.95,growing,0.49666666666666665,PREDICTED_GROWTH,PROTECT_AND_MONITOR,702.0,1.0,0.0014,17.19,7.49,57,high
102352,client_861cdcccf8049915,content_c94b876d775d1025,56.95,growing,0.5133333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,566.0,1.0,0.0018,13.38,8.3,57,med
102353,client_861cdcccf8049915,content_d8f36124b898e034,56.95,declining,0.52,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,150.0,1.0,0.0067,8.58,13.24,48,med
102354,client_861cdcccf8049915,content_c7bc2936a0ff12bb,56.95,growing,0.6233333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,134.0,1.0,0.0075,10.6,11.28,23,med
102355,client_08a6a72ff48e62c0,content_8d61f3903632eb32,56.95,worth_review,0.6933333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,89.0,2.0,0.0225,10.56,5.67,27,med
102356,client_795153d5b7850ccf,content_de3591f0bc3cf0ca,56.94,worth_review,0.7,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,80.0,1.0,0.0125,6.59,2.86,49,med
102357,client_08a6a72ff48e62c0,content_837bcb110d65e1a2,56.94,growing,0.6733333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,64.0,2.0,0.0313,7.89,3.46,32,med
102358,client_3ffa76342f366962,content_5ddcc05e729a0a24,56.94,growing,0.7033333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,39.0,4.0,0.1026,5.43,3.16,23,low
102359,client_23a62021009f63c4,content_938c9434796e239c,56.94,growing,0.7166666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,31.0,1.0,0.0323,12.38,18.64,18,low
102360,client_861cdcccf8049915,content_5b3c0bdc83b15145,56.94,declining,0.6666666666666666,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,13.0,1.0,0.0769,2.97,0.6,6,low
102361,client_08a6a72ff48e62c0,content_e287dfc6c1c6a7b2,56.93,worth_review,0.6533333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,156.0,1.0,0.0064,31.37,16.66,15,med
102362,client_23a62021009f63c4,content_c7ae5efce2298c8c,56.93,worth_review,0.66,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,142.0,5.0,0.0352,4.35,3.11,37,med
102363,client_62f4a7e64f5e0096,content_fc71faa4c857f3ce,56.93,worth_review,0.66,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,142.0,1.0,0.007,1.93,0.52,6,med
102364,client_62f4a7e64f5e0096,content_2f832dc96bc23de3,56.93,worth_review,0.68,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,107.0,1.0,0.0093,10.12,9.26,28,med
102365,client_73cda7b4e4f265ea,content_508e327cbe2af4dc,56.93,worth_review,0.7866666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,18.0,1.0,0.0556,5.71,3.36,14,low
102366,client_08a6a72ff48e62c0,content_89ede97902c513f3,56.92,worth_review,0.6833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,102.0,1.0,0.0098,7.54,2.83,44,med
102367,client_861cdcccf8049915,content_0037c49a01dfdb86,56.91,growing,0.5,PREDICTED_GROWTH,PROTECT_AND_MONITOR,667.0,3.0,0.0045,6.98,5.71,57,high
102368,client_08a6a72ff48e62c0,content_baf3e8a67484b451,56.9,worth_review,0.6433333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,177.0,5.0,0.0282,6.18,4.59,65,med
102369,client_62f4a7e64f5e0096,content_46feae44b7fb577d,56.9,worth_review,0.6966666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,83.0,1.0,0.012,1.72,2.6,47,med
102370,client_62f4a7e64f5e0096,content_a90edb3a55c6d571,56.89,worth_review,0.67,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,122.0,1.0,0.0082,5.81,3.54,17,med
102371,client_3197e6291363b4db,content_dc4c088825ce9503,56.89,worth_review,0.7033333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,75.0,1.0,0.0133,9.83,5.92,34,med
102372,client_ff644d8251367cbb,content_3f43fb701fc86815,56.89,declining,0.5733333333333334,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,68.0,1.0,0.0147,15.65,14.21,38,med
102373,client_3ffa76342f366962,content_656e102258d46a15,56.89,worth_review,0.7133333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,64.0,1.0,0.0156,5.53,2.53,33,med
102374,client_65de48885f4ef01b,content_da2b299fbd22fe0d,56.88,growing,0.51,PREDICTED_GROWTH,PROTECT_AND_MONITOR,583.0,1.0,0.0017,27.03,18.33,61,med
102375,client_65de48885f4ef01b,content_a4c483e39bd8f598,56.88,growing,0.5166666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,534.0,11.0,0.0206,6.0,4.78,71,med
102376,client_861cdcccf8049915,content_03187a1c99efe5ad,56.88,growing,0.6033333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,174.0,1.0,0.0057,6.69,4.95,47,med
102377,client_62f4a7e64f5e0096,content_848a56b189fea014,56.88,worth_review,0.66,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,140.0,1.0,0.0071,9.23,12.86,68,med
102378,client_73cda7b4e4f265ea,content_93f22380c4b16022,56.88,worth_review,0.6666666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,127.0,1.0,0.0079,32.26,32.3,49,med
102379,client_08a6a72ff48e62c0,content_9e51f037bf6dd4ce,56.88,growing,0.7233333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,27.0,1.0,0.037,7.53,4.38,17,low
102380,client_3ffa76342f366962,content_5779b88190c70d1f,56.88,growing,0.7233333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,27.0,2.0,0.0741,3.69,2.79,20,low
102381,client_861cdcccf8049915,content_004d47be03585295,56.88,declining,0.6366666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,23.0,1.0,0.0435,14.86,11.32,17,low
102382,client_861cdcccf8049915,content_4a9c1187245069c4,56.87,declining,0.41333333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,590.0,1.0,0.0017,31.83,21.29,45,med
102383,client_62f4a7e64f5e0096,content_eddf91a29895220e,56.87,worth_review,0.6,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,312.0,2.0,0.0064,6.54,4.66,72,med
102384,client_ff644d8251367cbb,content_225435e2bbc4bca9,56.87,declining,0.5033333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,184.0,1.0,0.0054,7.63,5.29,64,med
102385,client_3197e6291363b4db,content_f9f08a211d5acac6,56.87,worth_review,0.65,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,161.0,2.0,0.0124,6.78,2.23,46,med
102386,client_73cda7b4e4f265ea,content_e6b59faf0beca7bf,56.87,worth_review,0.6933333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,87.0,1.0,0.0115,38.32,24.69,39,med
102387,client_861cdcccf8049915,content_6c4eec7c7a4ef257,56.84,growing,0.51,PREDICTED_GROWTH,PROTECT_AND_MONITOR,577.0,1.0,0.0017,3.33,2.87,57,med
102388,client_65de48885f4ef01b,content_71ca2df7ad5524c3,56.84,growing,0.5266666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,466.0,3.0,0.0064,16.37,8.08,55,med
102389,client_861cdcccf8049915,content_2fe8ebfe3cb2c1c5,56.84,growing,0.5566666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,320.0,2.0,0.0063,7.2,2.39,20,med
102390,client_65de48885f4ef01b,content_964e8a52558a1702,56.84,declining,0.5433333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,105.0,1.0,0.0095,7.23,5.67,44,med
102391,client_62f4a7e64f5e0096,content_2311ab030daeb801,56.84,worth_review,0.6833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,100.0,1.0,0.01,17.53,26.34,56,med
102392,client_2e65897d94f60220,content_f39a7eeb8983354c,56.84,worth_review,0.7166666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,60.0,1.0,0.0167,9.12,3.27,29,med
102393,client_ff644d8251367cbb,content_04dbcdc22ada6fdf,56.83,growing,0.5533333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,332.0,4.0,0.012,7.27,4.06,82,med
102394,client_3197e6291363b4db,content_007c0e674746dee3,56.83,worth_review,0.6933333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,86.0,1.0,0.0116,8.68,6.52,50,med
102395,client_3ffa76342f366962,content_cddc5ab238d0963f,56.83,growing,0.7266666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,25.0,4.0,0.16,7.28,5.1,17,low
102396,client_861cdcccf8049915,content_477b94dcdf730e85,56.82,growing,0.48333333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,813.0,6.0,0.0074,4.59,4.72,57,high
102397,client_62f4a7e64f5e0096,content_fb5a007e4a58a319,56.81,worth_review,0.6466666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,166.0,1.0,0.006,9.61,10.19,66,med
102398,client_ff644d8251367cbb,content_0349ea21ab22b6ba,56.81,declining,0.5166666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,152.0,3.0,0.0197,19.8,20.02,49,med
102399,client_65de48885f4ef01b,content_ee812ce364842971,56.81,declining,0.5233333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,138.0,2.0,0.0145,7.01,7.82,39,med
102400,client_73cda7b4e4f265ea,content_3a1b9694a1167ca1,56.81,worth_review,0.69,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,90.0,1.0,0.0111,11.9,15.11,48,med
102401,client_65de48885f4ef01b,content_b1e9ceff9070679e,56.8,declining,0.5333333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,120.0,1.0,0.0083,13.8,15.81,54,med
102402,client_3ffa76342f366962,content_984726b01574f18a,56.8,worth_review,0.6966666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,81.0,8.0,0.0988,4.67,2.66,32,med
102403,client_e547b89c05043229,content_c59499b29e663cd5,56.79,growing,0.6933333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,44.0,1.0,0.0227,6.64,3.04,25,med
102404,client_cd12bcfd98942aa1,content_d9ee52c1485abf93,56.78,declining,0.4533333333333333,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,347.0,2.0,0.0058,13.93,14.83,56,med
102405,client_861cdcccf8049915,content_38255809b1c40f01,56.76,growing,0.5533333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,327.0,5.0,0.0153,9.04,4.63,46,med
102406,client_3ffa76342f366962,content_0fee09490945e2d6,56.76,growing,0.7,PREDICTED_GROWTH,PROTECT_AND_MONITOR,39.0,1.0,0.0256,6.71,3.1,27,low
102407,client_ff644d8251367cbb,content_7eaa4044dffa08a8,56.75,growing,0.43,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1697.0,4.0,0.0024,7.15,2.79,92,high
102408,client_861cdcccf8049915,content_1fc653c725dbb0f2,56.75,growing,0.5533333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,326.0,2.0,0.0061,10.04,3.87,27,med
102409,client_3ffa76342f366962,content_a5889fae799e1339,56.74,growing,0.7366666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,20.0,2.0,0.1,3.89,3.49,14,low
102410,client_3ffa76342f366962,content_21afeb80f52fae06,56.74,worth_review,0.7833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,18.0,1.0,0.0556,5.75,2.59,12,low
102411,client_861cdcccf8049915,content_ff30a4458426d44a,56.72,growing,0.5466666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,352.0,3.0,0.0085,11.05,10.43,57,med
102412,client_3ffa76342f366962,content_71755237a628657f,56.72,worth_review,0.7466666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,35.0,1.0,0.0286,18.95,28.16,19,low
102413,client_23a62021009f63c4,content_8899f7ba409ddfc5,56.71,worth_review,0.6466666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,162.0,1.0,0.0062,2.4,2.42,50,med
102414,client_73cda7b4e4f265ea,content_93dce680067c29e7,56.71,worth_review,0.6666666666666666,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,122.0,1.0,0.0082,22.01,23.32,56,med
102415,client_62f4a7e64f5e0096,content_c8f814dec4278479,56.71,worth_review,0.7,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,75.0,1.0,0.0133,6.83,18.1,42,med
102416,client_08a6a72ff48e62c0,content_3cf67214280ca9f1,56.71,growing,0.6733333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,60.0,2.0,0.0333,8.86,7.66,35,med
102417,client_e547b89c05043229,content_2454257334460631,56.7,worth_review,0.6166666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,241.0,3.0,0.0124,6.55,6.39,46,med
102418,client_3ffa76342f366962,content_1496dfc7667339e2,56.7,worth_review,0.7033333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,71.0,1.0,0.0141,20.2,11.33,27,med
102419,client_08a6a72ff48e62c0,content_ed6800d631f6e763,56.69,worth_review,0.6833333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,96.0,2.0,0.0208,16.25,22.8,43,med
102420,client_08a6a72ff48e62c0,content_033672899f808cd2,56.69,growing,0.7333333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,21.0,1.0,0.0476,9.06,17.65,12,low
102421,client_861cdcccf8049915,content_c42e03d3e2fd40cd,56.68,growing,0.5566666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,308.0,1.0,0.0032,4.03,2.71,38,med
102422,client_73cda7b4e4f265ea,content_9e6c2ba1794335ce,56.68,growing,0.6666666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,66.0,1.0,0.0152,7.08,10.35,40,med
102423,client_08a6a72ff48e62c0,content_50cc2a37c43ce637,56.66,worth_review,0.6366666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,182.0,1.0,0.0055,46.28,23.86,18,med
102424,client_08a6a72ff48e62c0,content_b4ad0c7b213e9e54,56.66,worth_review,0.7166666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,57.0,1.0,0.0175,12.37,11.37,27,med
102425,client_3ffa76342f366962,content_2ad455bb0a13138f,56.66,growing,0.7533333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,14.0,1.0,0.0714,6.07,2.55,10,low
102426,client_3ffa76342f366962,content_14c2737d768f98d2,56.66,worth_review,0.8166666666666667,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,9.0,1.0,0.1111,5.06,3.32,8,low
102427,client_73cda7b4e4f265ea,content_d0c90ae2dde4bd12,56.65,worth_review,0.6533333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,145.0,1.0,0.0069,6.2,5.69,62,med
102428,client_ff644d8251367cbb,content_04ba03eca2f8546e,56.65,growing,0.6266666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,119.0,1.0,0.0084,8.56,9.6,23,med
102429,client_62f4a7e64f5e0096,content_ef4f81701fc0e1cd,56.65,worth_review,0.69,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,86.0,2.0,0.0233,2.69,5.03,51,med
102430,client_3ffa76342f366962,content_5dff9faab305cd57,56.65,worth_review,0.7033333333333334,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,70.0,10.0,0.1429,4.09,2.59,27,med
102431,client_3ffa76342f366962,content_0ffc84b3be2f3bc1,56.65,growing,0.7233333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,25.0,3.0,0.12,16.89,30.71,17,low
102432,client_861cdcccf8049915,content_e678708de727676f,56.64,growing,0.41,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2248.0,2.0,0.0009,7.64,2.71,57,high
102433,client_3197e6291363b4db,content_cbbfbb7ef3492322,56.64,worth_review,0.71,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,63.0,1.0,0.0159,7.43,3.18,35,med
102434,client_cd12bcfd98942aa1,content_f6ef1c6de22b048e,56.64,declining,0.63,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,24.0,1.0,0.0417,14.64,9.86,14,low
102435,client_d211cb07b9059bab,content_799e21e24d650455,56.63,declining,0.52,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,138.0,1.0,0.0072,10.84,4.96,43,med
102436,client_73cda7b4e4f265ea,content_1c6a0769139b56cf,56.63,worth_review,0.6733333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,109.0,1.0,0.0092,56.41,35.56,47,med
102437,client_ff644d8251367cbb,content_31a2462e14a37946,56.63,declining,0.5733333333333334,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,63.0,2.0,0.0317,7.69,3.64,42,med
102438,client_62f4a7e64f5e0096,content_ddfb90d0a16a04a4,56.63,growing,0.6933333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,42.0,1.0,0.0238,11.46,26.76,29,med
102439,client_400c21c81c8b46ef,content_17f46f8f693a4eaa,56.62,growing,0.5366666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,390.0,1.0,0.0026,7.41,3.18,24,med
102440,client_d211cb07b9059bab,content_98154a3b5baab58e,56.61,declining,0.48,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,237.0,3.0,0.0127,6.9,1.23,40,med
102441,client_62f4a7e64f5e0096,content_34973b4916f56ee0,56.61,growing,0.74,PREDICTED_GROWTH,PROTECT_AND_MONITOR,18.0,1.0,0.0556,1.02,1.61,10,low
102442,client_3ffa76342f366962,content_be14d527efc3400e,56.61,worth_review,0.79,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,15.0,1.0,0.0667,5.68,3.11,14,low
102443,client_3ffa76342f366962,content_4abc0677cb585cc0,56.6,worth_review,0.7633333333333333,GENERAL_MANUAL_REVIEW,MANUAL_REVIEW,25.0,1.0,0.04,5.66,2.86,18,low
